 phase int32_t780ffb84  , wave index 1920 diff: 37, cycles: 4398
 phase int32_t7a68baa8  , wave index 1958 diff: 38, cycles: 4398
 phase int32_t7cc179cc  , wave index 1996 diff: 38, cycles: 4398
 phase int32_t7f1a38f0  , wave index 2033 diff: 37, cycles: 4398
 phase int32_t8172f814  , wave index 2071 diff: 38, cycles: 4398
 phase int32_t83cbb738  , wave index 2108 diff: 37, cycles: 4398
 phase int32_t8624765c  , wave index 2146 diff: 38, cycles: 4398
 phase int32_t887d3580  , wave index 2183 diff: 37, cycles: 4398
 phase int32_t8ad5f4a4  , wave index 2221 diff: 38, cycles: 4398
 phase int32_t8d2eb3c8  , wave index 2258 diff: 37, cycles: 4398
 phase int32_t8f8772ec  , wave index 2296 diff: 38, cycles: 4398
 phase int32_t91e03210  , wave index 2334 diff: 38, cycles: 4398
 phase int32_t9438f134  , wave index 2371 diff: 37, cycles: 4398
 phase int32_t9691b058  , wave index 2409 diff: 38, cycles: 4398
 phase int32_t98ea6f7c  , wave index 2446 diff: 37, cycles: 4398
 phase int32_t9b432ea0  , wave index 2484 diff: 38, cycles: 4398
 phase int32_t9d9bedc4  , wave index 2521 diff: 37, cycles: 4398
 phase int32_t9ff4ace8  , wave index 2559 diff: 38, cycles: 4398
 phase int32_ta24d6c0c  , wave index 2596 diff: 37, cycles: 4398
 phase int32_ta4a62b30  , wave index 2634 diff: 38, cycles: 4398
 phase int32_ta6feea54  , wave index 2671 diff: 37, cycles: 4398
 phase int32_ta957a978  , wave index 2709 diff: 38, cycles: 4398
 phase int32_tabb0689c  , wave index 2747 diff: 38, cycles: 4398
 phase int32_tae0927c0  , wave index 2784 diff: 37, cycles: 4398
 phase int32_tb061e6e4  , wave index 2822 diff: 38, cycles: 4398
 phase int32_tb2baa608  , wave index 2859 diff: 37, cycles: 4398
 phase int32_tb513652c  , wave index 2897 diff: 38, cycles: 4398
 phase int32_tb76c2450  , wave index 2934 diff: 37, cycles: 4398
 phase int32_tb9c4e374  , wave index 2972 diff: 38, cycles: 4398
 phase int32_tbc1da298  , wave index 3009 diff: 37, cycles: 4398
 phase int32_tbe7661bc  , wave index 3047 diff: 38, cycles: 4398
 phase int32_tc0cf20e0  , wave index 3084 diff: 37, cycles: 4398
 phase int32_tc327e004  , wave index 3122 diff: 38, cycles: 4398
 phase int32_tc5809f28  , wave index 3160 diff: 38, cycles: 4398
 phase int32_tc7d95e4c  , wave index 3197 diff: 37, cycles: 4398
 phase int32_tca321d70  , wave index 3235 diff: 38, cycles: 4398
 phase int32_tcc8adc94  , wave index 3272 diff: 37, cycles: 4398
 phase int32_tcee39bb8  , wave index 3310 diff: 38, cycles: 4398
 phase int32_td13c5adc  , wave index 3347 diff: 37, cycles: 4398
 phase int32_td3951a00  , wave index 3385 diff: 38, cycles: 4398
 phase int32_td5edd924  , wave index 3422 diff: 37, cycles: 4398
 phase int32_td8469848  , wave index 3460 diff: 38, cycles: 4398
 phase int32_tda9f576c  , wave index 3497 diff: 37, cycles: 4398
 phase int32_tdcf81690  , wave index 3535 diff: 38, cycles: 4398
 phase int32_tdf50d5b4  , wave index 3573 diff: 38, cycles: 4398
 phase int32_te1a994d8  , wave index 3610 diff: 37, cycles: 4398
 phase int32_te40253fc  , wave index 3648 diff: 38, cycles: 4398
 phase int32_te65b1320  , wave index 3685 diff: 37, cycles: 4398
 phase int32_te8b3d244  , wave index 3723 diff: 38, cycles: 4398
 phase int32_teb0c9168  , wave index 3760 diff: 37, cycles: 4398
 phase int32_ted65508c  , wave index 3798 diff: 38, cycles: 4398
 phase int32_tefbe0fb0  , wave index 3835 diff: 37, cycles: 4398
 phase int32_tf216ced4  , wave index 3873 diff: 38, cycles: 4398
 phase int32_tf46f8df8  , wave index 3910 diff: 37, cycles: 4398
 phase int32_tf6c84d1c  , wave index 3948 diff: 38, cycles: 4398
 phase int32_tf9210c40  , wave index 3986 diff: 38, cycles: 4398
 phase int32_tfb79cb64  , wave index 4023 diff: 37, cycles: 4398
 phase int32_tfdd28a88  , wave index 4061 diff: 38, cycles: 4398
 phase int32_t2b49ac    , wave index 2 diff: -4059, cycles: 4399
 phase int32_t28408d0   , wave index 40 diff: 38, cycles: 4399
 phase int32_t4dcc7f4   , wave index 77 diff: 37, cycles: 4399
 phase int32_t7358718   , wave index 115 diff: 38, cycles: 4399
 phase int32_t98e463c   , wave index 152 diff: 37, cycles: 4399
 phase int32_tbe70560   , wave index 190 diff: 38, cycles: 4399
 phase int32_te3fc484   , wave index 227 diff: 37, cycles: 4399
 phase int32_t109883a8  , wave index 265 diff: 38, cycles: 4399
 phase int32_t12f142cc  , wave index 303 diff: 38, cycles: 4399
 phase int32_t154a01f0  , wave index 340 diff: 37, cycles: 4399
 phase int32_t17a2c114  , wave index 378 diff: 38, cycles: 4399
 phase int32_t19fb8038  , wave index 415 diff: 37, cycles: 4399
 phase int32_t1c543f5c  , wave index 453 diff: 38, cycles: 4399
 phase int32_t1eacfe80  , wave index 490 diff: 37, cycles: 4399
 phase int32_t2105bda4  , wave index 528 diff: 38, cycles: 4399
 phase int32_t235e7cc8  , wave index 565 diff: 37, cycles: 4399
 phase int32_t25b73bec  , wave index 603 diff: 38, cycles: 4399
 phase int32_t280ffb10  , wave index 640 diff: 37, cycles: 4399
 phase int32_t2a68ba34  , wave index 678 diff: 38, cycles: 4399
 phase int32_t2cc17958  , wave index 716 diff: 38, cycles: 4399
 phase int32_t2f1a387c  , wave index 753 diff: 37, cycles: 4399
 phase int32_t3172f7a0  , wave index 791 diff: 38, cycles: 4399
 phase int32_t33cbb6c4  , wave index 828 diff: 37, cycles: 4399
 phase int32_t362475e8  , wave index 866 diff: 38, cycles: 4399
 phase int32_t387d350c  , wave index 903 diff: 37, cycles: 4399
 phase int32_t3ad5f430  , wave index 941 diff: 38, cycles: 4399
 phase int32_t3d2eb354  , wave index 978 diff: 37, cycles: 4399
 phase int32_t3f877278  , wave index 1016 diff: 38, cycles: 4399
 phase int32_t41e0319c  , wave index 1054 diff: 38, cycles: 4399
 phase int32_t4438f0c0  , wave index 1091 diff: 37, cycles: 4399
 phase int32_t4691afe4  , wave index 1129 diff: 38, cycles: 4399
 phase int32_t48ea6f08  , wave index 1166 diff: 37, cycles: 4399
 phase int32_t4b432e2c  , wave index 1204 diff: 38, cycles: 4399
 phase int32_t4d9bed50  , wave index 1241 diff: 37, cycles: 4399
 phase int32_t4ff4ac74  , wave index 1279 diff: 38, cycles: 4399
 phase int32_t524d6b98  , wave index 1316 diff: 37, cycles: 4399
 phase int32_t54a62abc  , wave index 1354 diff: 38, cycles: 4399
 phase int32_t56fee9e0  , wave index 1391 diff: 37, cycles: 4399
 phase int32_t5957a904  , wave index 1429 diff: 38, cycles: 4399
 phase int32_t5bb06828  , wave index 1467 diff: 38, cycles: 4399
 phase int32_t5e09274c  , wave index 1504 diff: 37, cycles: 4399
 phase int32_t6061e670  , wave index 1542 diff: 38, cycles: 4399
 phase int32_t62baa594  , wave index 1579 diff: 37, cycles: 4399
 phase int32_t651364b8  , wave index 1617 diff: 38, cycles: 4399
 phase int32_t676c23dc  , wave index 1654 diff: 37, cycles: 4399
 phase int32_t69c4e300  , wave index 1692 diff: 38, cycles: 4399
 phase int32_t6c1da224  , wave index 1729 diff: 37, cycles: 4399
 phase int32_t6e766148  , wave index 1767 diff: 38, cycles: 4399
 phase int32_t70cf206c  , wave index 1804 diff: 37, cycles: 4399
 phase int32_t7327df90  , wave index 1842 diff: 38, cycles: 4399
 phase int32_t75809eb4  , wave index 1880 diff: 38, cycles: 4399
 phase int32_t77d95dd8  , wave index 1917 diff: 37, cycles: 4399
 phase int32_t7a321cfc  , wave index 1955 diff: 38, cycles: 4399
 phase int32_t7c8adc20  , wave index 1992 diff: 37, cycles: 4399
 phase int32_t7ee39b44  , wave index 2030 diff: 38, cycles: 4399
 phase int32_t813c5a68  , wave index 2067 diff: 37, cycles: 4399
 phase int32_t8395198c  , wave index 2105 diff: 38, cycles: 4399
 phase int32_t85edd8b0  , wave index 2142 diff: 37, cycles: 4399
 phase int32_t884697d4  , wave index 2180 diff: 38, cycles: 4399
 phase int32_t8a9f56f8  , wave index 2217 diff: 37, cycles: 4399
 phase int32_t8cf8161c  , wave index 2255 diff: 38, cycles: 4399
 phase int32_t8f50d540  , wave index 2293 diff: 38, cycles: 4399
 phase int32_t91a99464  , wave index 2330 diff: 37, cycles: 4399
 phase int32_t94025388  , wave index 2368 diff: 38, cycles: 4399
 phase int32_t965b12ac  , wave index 2405 diff: 37, cycles: 4399
 phase int32_t98b3d1d0  , wave index 2443 diff: 38, cycles: 4399
 phase int32_t9b0c90f4  , wave index 2480 diff: 37, cycles: 4399
 phase int32_t9d655018  , wave index 2518 diff: 38, cycles: 4399
 phase int32_t9fbe0f3c  , wave index 2555 diff: 37, cycles: 4399
 phase int32_ta216ce60  , wave index 2593 diff: 38, cycles: 4399
 phase int32_ta46f8d84  , wave index 2630 diff: 37, cycles: 4399
 phase int32_ta6c84ca8  , wave index 2668 diff: 38, cycles: 4399
 phase int32_ta9210bcc  , wave index 2706 diff: 38, cycles: 4399
 phase int32_tab79caf0  , wave index 2743 diff: 37, cycles: 4399
 phase int32_tadd28a14  , wave index 2781 diff: 38, cycles: 4399
 phase int32_tb02b4938  , wave index 2818 diff: 37, cycles: 4399
 phase int32_tb284085c  , wave index 2856 diff: 38, cycles: 4399
 phase int32_tb4dcc780  , wave index 2893 diff: 37, cycles: 4399
 phase int32_tb73586a4  , wave index 2931 diff: 38, cycles: 4399
 phase int32_tb98e45c8  , wave index 2968 diff: 37, cycles: 4399
 phase int32_tbbe704ec  , wave index 3006 diff: 38, cycles: 4399
 phase int32_tbe3fc410  , wave index 3043 diff: 37, cycles: 4399
 phase int32_tc0988334  , wave index 3081 diff: 38, cycles: 4399
 phase int32_tc2f14258  , wave index 3119 diff: 38, cycles: 4399
 phase int32_tc54a017c  , wave index 3156 diff: 37, cycles: 4399
 phase int32_tc7a2c0a0  , wave index 3194 diff: 38, cycles: 4399
 phase int32_tc9fb7fc4  , wave index 3231 diff: 37, cycles: 4399
 phase int32_tcc543ee8  , wave index 3269 diff: 38, cycles: 4399
 phase int32_tceacfe0c  , wave index 3306 diff: 37, cycles: 4399
 phase int32_td105bd30  , wave index 3344 diff: 38, cycles: 4399
 phase int32_td35e7c54  , wave index 3381 diff: 37, cycles: 4399
 phase int32_td5b73b78  , wave index 3419 diff: 38, cycles: 4399
 phase int32_td80ffa9c  , wave index 3456 diff: 37, cycles: 4399
 phase int32_tda68b9c0  , wave index 3494 diff: 38, cycles: 4399
 phase int32_tdcc178e4  , wave index 3532 diff: 38, cycles: 4399
 phase int32_tdf1a3808  , wave index 3569 diff: 37, cycles: 4399
 phase int32_te172f72c  , wave index 3607 diff: 38, cycles: 4399
 phase int32_te3cbb650  , wave index 3644 diff: 37, cycles: 4399
 phase int32_te6247574  , wave index 3682 diff: 38, cycles: 4399
 phase int32_te87d3498  , wave index 3719 diff: 37, cycles: 4399
 phase int32_tead5f3bc  , wave index 3757 diff: 38, cycles: 4399
 phase int32_ted2eb2e0  , wave index 3794 diff: 37, cycles: 4399
 phase int32_tef877204  , wave index 3832 diff: 38, cycles: 4399
 phase int32_tf1e03128  , wave index 3870 diff: 38, cycles: 4399
 phase int32_tf438f04c  , wave index 3907 diff: 37, cycles: 4399
 phase int32_tf691af70  , wave index 3945 diff: 38, cycles: 4399
 phase int32_tf8ea6e94  , wave index 3982 diff: 37, cycles: 4399
 phase int32_tfb432db8  , wave index 4020 diff: 38, cycles: 4399
 phase int32_tfd9becdc  , wave index 4057 diff: 37, cycles: 4399yishengs-macbook-pro:nco yisheng$1
