
280	693	176
281	709	176
282	741	176
283	773	176
284	805	176
285	821	176
286	837	176
287	1205	240
288	1573	304
289	1941	368
290	2309	432
291	2677	496
292	3045	560
293	3061	560
294	3077	560
295	3093	560
296	3109	560
297	3157	560
298	3205	560
299	3237	560
300	3269	560
301	3301	560
302	3333	560
303	3349	560
304	3445	560
305	3557	560
306	3669	560
307	3765	560
308	3877	560
309	3989	560
310	4053	560
311	38	560
312	118	560
313	214	560
314	310	560
315	422	560
316	502	560
317	566	560
318	646	560
319	726	560
320	822	560
321	918	560
322	1030	560
323	1110	560
324	1190	560
325	1206	560
326	1238	560
327	1254	560
328	1270	560
329	1302	560
330	1318	560
331	1366	560
332	1430	560
333	1494	560
334	1558	560
335	1622	560
336	1686	560
337	1750	560
338	1766	560
339	1814	560
340	1942	560
341	1974	560
342	2086	560
343	2102	560
344	2118	560
345	2134	560
346	2166	560
347	2230	560
348	2294	560
349	2326	560
350	2358	560
351	2390	560
352	2422	560
353	2470	560
354	2534	560
355	2598	560
356	2662	560
357	2710	560
358	2742	560
359	2838	560
360	2950	560
361	3062	560
362	3158	560
363	3270	560
364	3382	560
365	3446	560
366	3526	560
367	3606	560
368	3702	560
369	3798	560
370	3910	560
371	3990	560
372	4054	560
373	39	560
374	119	560
375	215	560
376	311	560
377	423	560
378	503	560
379	583	560
380	599	560
381	615	560
382	631	560
383	679	560
384	727	560
385	839	560
386	951	560
387	1063	560
388	1175	560
389	1207	560
390	1287	560
391	1351	560
392	1383	560
393	1431	560
394	1591	560
395	1703	560
396	1815	560
397	1927	560
398	2039	560
399	2055	560
400	2071	560
401	2119	560
402	2167	560
403	2199	560
404	2231	560
405	2263	560
406	2295	560
407	2327	560
408	2423	560
409	2535	560
410	2647	560
411	2743	560
412	2855	560
413	2967	560
414	3031	560
415	3111	560
416	3191	560
417	3287	560
418	3383	560
419	3495	560
420	3575	560
421	3639	560
422	3719	560
423	3799	560
424	3895	560
425	3991	560
426	8	560
427	88	560
428	152	560
429	168	560
430	184	560
431	200	560
432	248	560
433	264	560
434	312	560
435	360	560
436	424	560
437	504	560
438	584	560
439	664	560
440	712	560
441	824	560
442	936	560
443	1048	560
444	1160	560
445	1208	560
446	1256	560
447	1272	560
448	1320	560
449	1400	560
450	1416	560
451	1464	560
452	1512	560
453	1544	560
454	1576	560
455	1608	560
456	1640	560
457	1656	560
458	1688	560
459	1784	560
460	1896	560
461	2008	560
462	2104	560
463	2216	560
464	2328	560
465	2376	560
466	2472	560
467	2568	560
468	2664	560
469	2760	560
470	2824	560
471	2904	560
472	2984	560
473	3080	560
474	3176	560
475	3288	560
476	3368	560
477	3432	560
478	3512	560
479	3592	560
480	3688	560
481	3784	560
482	3896	560
483	3976	560
484	4024	560
485	4040	560
486	4056	560
487	4072	560
488	25	560
489	41	560
490	57	560
491	73	560
492	121	560
493	281	560
494	393	560
495	505	560
496	617	560
497	729	560
498	745	560
499	793	560
500	841	560
501	873	560
502	905	560
503	937	560
504	969	560
505	985	560
506	1001	560
507	1017	560
508	1049	560
509	1145	560
510	1257	560
511	1369	560
512	1465	560
513	1577	560
514	1689	560
515	1737	560
516	1833	560
517	1929	560
518	2025	560
519	2121	560
520	2185	560
521	2265	560
522	2345	560
523	2441	560
524	2537	560
525	2649	560
526	2729	560
527	2793	560
528	2873	560
529	2953	560
530	3049	560
531	3145	560
532	3257	560
533	3337	560
534	3385	560
535	3401	560
536	3417	560
537	3433	560
538	3481	560
539	3497	560
540	3513	560
541	3545	560
542	3561	560
543	3609	560
544	3657	560
545	3689	560
546	3721	560
547	3753	560
548	3785	560
549	3801	560
550	3817	560
551	3833	560
552	3865	560
553	3961	560
554	4073	560
555	90	560
556	186	560
557	298	560
558	410	560
559	458	560
560	554	560
561	650	560
562	746	560
563	842	560
564	906	560
565	986	560
566	1066	560
567	1162	560
568	1258	560
569	1370	560
570	1450	560
571	1514	560
572	1594	560
573	1674	560
574	1770	560
575	1866	560
576	1978	560
577	2058	560
578	2106	560
579	2122	560
580	2138	560
581	2154	560
582	2202	560
583	2218	560
584	2234	560
585	2266	560
586	2362	560
587	2506	560
588	2570	560
589	2586	560
590	2666	560
591	2682	560
592	2730	560
593	2762	560
594	2810	560
595	2842	560
596	2874	560
597	2970	560
598	3082	560
599	3194	560
600	3290	560
601	3402	560
602	3514	560
603	3578	560
604	3658	560
605	3738	560
606	3834	560
607	3930	560
608	4042	560
609	27	560
610	91	560
611	171	560
612	251	560
613	347	560
614	443	560
615	555	560
616	635	560
617	651	560
618	667	560
619	699	560
620	731	560
621	763	560
622	779	560
623	795	560
624	1163	624
625	1531	688
626	1899	752
627	2267	816
628	2635	880
629	3003	944
630	3019	944
631	3035	944
632	3051	944
633	3371	944
634	3563	960
635	3755	976
636	3947	992
637	44	1008
638	236	1024
639	428	1040
640	620	1056
641	828	1072
642	1036	1088
643	1244	1104
644	1452	1120
645	1660	1136
646	1868	1152
647	2076	1168
648	2284	1184
649	2492	1200
650	2700	1216
651	2908	1232
652	3116	1248
653	3500	1248
654	3884	1248
655	189	1264
656	589	1280
657	989	1296
658	1389	1312
659	1789	1328
660	1805	1328
661	1837	1328
662	1885	1328
663	1933	1328
664	1981	1328
665	2029	1328
666	2125	1344
667	2189	1344
668	2253	1344
669	2317	1344
670	2381	1344
671	2477	1360
672	2573	1376
673	2669	1392
674	2765	1408
675	2909	1440
676	3069	1472
677	3165	1472
678	3421	1488
679	3549	1488
680	3677	1488
681	3805	1488
682	3933	1488
683	4061	1488
684	94	1488
685	222	1488
686	350	1488
687	478	1488
688	606	1488
689	830	1504
690	1038	1504
691	1230	1504
692	1422	1504
693	1614	1504
694	1806	1504
695	1998	1504
696	2190	1504
697	2414	1520
698	2622	1520
699	2814	1520
700	3006	1520
701	3198	1520
702	3390	1520
703	3582	1520
704	3774	1520
705	3998	1536
706	111	1536
707	303	1536
708	495	1536
709	687	1536
710	879	1536
711	1071	1536
712	1263	1536
713	1487	1552
714	1695	1552
715	1887	1552
716	2079	1552
717	2271	1552
718	2463	1552
719	2655	1552
720	2847	1552
721	3071	1568
722	3279	1568
723	3487	1568
724	3679	1568
725	3871	1568
726	4063	1568
727	160	1568
728	352	1568
729	576	1584
730	784	1584
731	992	1584
732	1184	1584
733	1376	1584
734	1568	1584
735	1760	1584
736	1952	1584
737	2208	1600
738	2336	1600
739	2464	1600
740	2592	1600
741	2720	1600
742	2848	1600
743	2976	1600
744	3104	1600
745	3232	1600
746	3360	1600
747	3488	1600
748	3776	1616
749	4064	1632
750	257	1648
751	513	1664
752	641	1664
753	769	1664
754	897	1664
755	1025	1664
756	1153	1664
757	1281	1664
758	1409	1664
759	1537	1664
760	1665	1664
761	1793	1664
762	2017	1664
763	2241	1664
764	2465	1664
765	2689	1664
766	2913	1664
767	3137	1664
768	3361	1664
769	3601	1664
770	3841	1664
771	4081	1664
772	226	1664
773	466	1664
774	706	1664
775	946	1664
776	1186	1664
777	1426	1664
778	1666	1664
779	1906	1664
780	2146	1664
781	2434	1680
782	2722	1696
783	3010	1712
784	3266	1728
785	3394	1728
786	3522	1728
787	3650	1728
788	3778	1728
789	3906	1728
790	4034	1728
791	67	1728
792	195	1728
793	323	1728
794	451	1728
795	675	1728
796	899	1728
797	1123	1728
798	1347	1728
799	1571	1728
800	1795	1728
801	2019	1728
802	2259	1728
803	2499	1728
804	2739	1728
805	2979	1728
806	3219	1728
807	3459	1728
808	3699	1728
809	3939	1728
810	84	1728
811	324	1728
812	564	1728
813	804	1728
814	1028	1744
815	1236	1744
816	1428	1744
817	1620	1744
818	1812	1744
819	2004	1744
820	2196	1744
821	2388	1744
822	2612	1760
823	2820	1760
824	3012	1760
825	3204	1760
826	3396	1760
827	3588	1760
828	3780	1760
829	3972	1760
830	101	1776
831	309	1776
832	501	1776
833	693	1776
834	885	1776
835	1077	1776
836	1269	1776
837	1461	1776
838	1685	1792
839	1893	1792
840	2085	1792
841	2277	1792
842	2469	1792
843	2661	1792
844	2853	1792
845	3045	1792
846	3269	1808
847	3477	1808
848	3685	1808
849	3877	1808
850	4069	1808
851	166	1808
852	358	1808
853	550	1808
854	774	1824
855	982	1824
856	1190	1824
857	1382	1824
858	1574	1824
859	1766	1824
860	1958	1824
861	2150	1824
862	2182	1824
863	2278	1824
864	2406	1824
865	2534	1840
866	2662	1840
867	2838	1856
868	3014	1872
869	3190	1888
870	3366	1904
871	3510	1904
872	3654	1904
873	3686	1904
874	3782	1920
875	3878	1936
876	3974	1952
877	4070	1968
878	71	1984
879	167	2000
880	263	2016
881	359	2016
882	487	2016
883	615	2032
884	743	2032
885	919	2048
886	1095	2064
887	1271	2080
888	1447	2096
889	1607	2096
890	1767	2096
891	1863	2096
892	2135	2112
893	2407	2128
894	2679	2144
895	2919	2160
896	3287	2176
897	3655	2192
898	3927	2208
899	56	2224
900	136	2224
901	216	2224
902	408	2240
903	520	2240
904	632	2240
905	728	2240
906	856	2240
907	984	2240
908	1096	2240
909	1240	2240
910	1400	2240
911	1720	2240
912	2040	2240
913	2360	2240
914	2584	2272
915	2728	2272
916	2920	2288
917	3048	2304
918	3224	2320
919	3400	2320
920	3560	2320
921	3720	2320
922	3880	2320
923	4040	2320
924	105	2320
925	265	2320
926	441	2336
927	617	2336
928	777	2336
929	937	2336
930	1097	2336
931	1257	2336
932	1417	2336
933	1577	2336
934	1753	2352
935	1929	2352
936	2089	2352
937	2249	2352
938	2409	2352
939	2569	2352
940	2729	2352
941	2889	2352
942	3065	2368
943	3241	2368
944	3401	2368
945	3561	2368
946	3721	2368
947	3881	2368
948	4041	2368
949	106	2368
950	282	2384
951	458	2384
952	634	2384
953	794	2384
954	954	2384
955	1114	2384
956	1274	2384
957	1434	2384
958	1610	2400
959	1770	2400
960	1930	2400
961	2074	2400
962	2218	2400
963	2362	2400
964	2506	2400
965	2650	2400
966	2778	2416
967	2906	2432
968	3034	2448
969	3162	2464
970	3290	2480
971	3418	2496
972	3546	2512
973	3722	2528
974	3898	2528
975	4058	2528
976	123	2528
977	283	2528
978	443	2528
979	603	2528
980	763	2528
981	939	2544
982	1115	2544
983	1275	2544
984	1435	2544
985	1595	2544
986	1755	2544
987	1915	2544
988	2075	2544
989	2251	2560
990	2427	2560
991	2587	2560
992	2747	2560
993	2907	2560
994	3067	2560
995	3227	2560
996	3387	2560
997	3563	2576
998	3739	2576
999	3899	2576
1000	4059	2576
1001	124	2576
1002	284	2576
1003	444	2576
1004	604	2576
1005	780	2592
1006	956	2592
1007	1132	2592
1008	1292	2592
1009	1452	2592
1010	1612	2592
1011	1772	2592
1012	1932	2592
1013	2108	2608
1014	2268	2608
1015	2428	2608
1016	2572	2608
1017	2716	2608
1018	2860	2608
1019	3004	2608
1020	3148	2608
1021	3292	2624
1022	3436	2640
1023	3580	2656
1024	3724	2672
1025	3868	2688
1026	4012	2704
1027	4044	2704
1028	77	2704
1029	141	2704
1030	429	2704
1031	589	2720
1032	701	2720
1033	813	2720
1034	909	2720
1035	1037	2720
1036	1165	2720
1037	1277	2720
1038	1421	2720
1039	1581	2720
1040	1869	2736
1041	2157	2736
1042	2445	2736
1043	2621	2768
1044	2701	2768
1045	2781	2768
1046	2861	2768
1047	2941	2768
1048	3021	2768
1049	3101	2768
1050	3181	2768
1051	3261	2768
1052	3373	2784
1053	3405	2784
1054	3597	2784
1055	3837	2784
1056	46	2800
1057	366	2816
1058	686	2832
1059	814	2832
1060	846	2848
1061	910	2848
1062	958	2848
1063	1022	2848
1064	1086	2864
1065	1182	2864
1066	1262	2864
1067	1358	2864
1068	1422	2864
1069	1502	2864
1070	1582	2864
1071	1662	2864
1072	1758	2864
1073	1838	2864
1074	1918	2864
1075	1998	2864
1076	2158	2864
1077	2318	2864
1078	2478	2864
1079	2638	2864
1080	2782	2864
1081	2926	2864
1082	3070	2864
1083	3294	2864
1084	3342	2880
1085	3438	2880
1086	3470	2880
1087	3566	2880
1088	3726	2896
1089	3886	2912
1090	95	2928
1091	191	2928
1092	287	2928
1093	383	2928
1094	479	2928
1095	575	2928
1096	671	2928
1097	767	2928
1098	863	2928
1099	959	2928
1100	1055	2928
1101	1247	2928
1102	1439	2928
1103	1631	2928
1104	1823	2928
1105	2015	2928
1106	2207	2928
1107	2399	2928
1108	2607	2928
1109	2815	2928
1110	3023	2928
1111	3231	2928
1112	3439	2928
1113	3647	2928
1114	3855	2928
1115	4063	2928
1116	176	2928
1117	384	2928
1118	592	2928
1119	800	2928
1120	1024	2928
1121	1248	2928
1122	1472	2928
1123	1696	2928
1124	1920	2928
1125	2144	2928
1126	2368	2928
1127	2608	2928
1128	2848	2928
1129	3088	2928
1130	3328	2928
1131	3568	2928
1132	3808	2928
1133	4048	2928
1134	193	2928
1135	433	2928
1136	673	2928
1137	913	2928
1138	1153	2928
1139	1265	2928
1140	1297	2928
1141	1329	2928
1142	1361	2928
1143	1425	2928
1144	1489	2928
1145	1553	2928
1146	1585	2928
1147	1729	2944
1148	1873	2960
1149	2017	2976
1150	2161	2992
1151	2305	3008
1152	2449	3024
1153	2593	3040
1154	2753	3056
1155	2929	3072
1156	3105	3088
1157	3217	3104
1158	3233	3104
1159	3281	3104
1160	3329	3104
1161	3361	3104
1162	3393	3104
1163	3425	3104
1164	3457	3104
1165	3473	3104
1166	3569	3104
1167	3681	3104
1168	3793	3104
1169	3889	3104
1170	4001	3104
1171	4113	3104
1172	82	3104
1173	162	3104
1174	242	3104
1175	338	3104
1176	434	3104
1177	546	3104
1178	626	3104
1179	690	3104
1180	770	3104
1181	850	3104
1182	946	3104
1183	1042	3104
1184	1154	3104
1185	1234	3104
1186	1314	3104
1187	1330	3104
1188	1362	3104
1189	1378	3104
1190	1394	3104
1191	1426	3104
1192	1490	3104
1193	1554	3104
1194	1618	3104
1195	1682	3104
1196	1746	3104
1197	1810	3104
1198	1826	3104
1199	1874	3104
1200	2002	3104
1201	2034	3104
1202	2146	3104
1203	2162	3104
1204	2194	3104
1205	2210	3104
1206	2226	3104
1207	2242	3104
1208	2258	3104
1209	2290	3104
1210	2322	3120
1211	2354	3120
1212	2546	3120
1213	2770	3120
1214	2786	3120
1215	2850	3120
1216	2914	3120
1217	2978	3120
1218	3042	3120
1219	3106	3120
1220	3170	3120
1221	3250	3120
1222	3346	3120
1223	3442	3120
1224	3538	3120
1225	3634	3120
1226	3730	3120
1227	3842	3120
1228	3890	3120
1229	3954	3120
1230	4018	3120
1231	4082	3120
1232	51	3120
1233	115	3120
1234	179	3120
1235	307	3120
1236	563	3120
1237	819	3120
1238	1075	3120
1239	1331	3120
1240	1587	3120
1241	1875	3120
1242	2163	3120
1243	2451	3120
1244	2739	3120
1245	3027	3120
1246	3283	3120
1247	3539	3120
1248	3795	3120
1249	4051	3120
1250	212	3120
1251	500	3120
1252	788	3120
1253	1076	3120
1254	1364	3120
1255	1652	3120
1256	1892	3152
1257	1940	3152
1258	2004	3152
1259	2260	3184
1260	2324	3184
1261	2404	3184
1262	2452	3200
1263	2500	3200
1264	2564	3200
1265	2628	3200
1266	2692	3200
1267	2756	3200
1268	2996	3200
1269	3284	3216
1270	3524	3216
1271	3812	3232
1272	4052	3232
1273	245	3248
1274	293	3248
1275	341	3248
1276	597	3248
1277	613	3248
1278	645	3248
1279	677	3248
1280	709	3248
1281	757	3248
1282	805	3248
1283	853	3248
1284	901	3248
1285	949	3248
1286	997	3248
1287	1013	3248
1288	1077	3248
1289	1141	3248
1290	1205	3248
1291	1269	3248
1292	1333	3248
1293	1397	3248
1294	1477	3248
1295	1573	3248
1296	1669	3248
1297	1765	3248
1298	1861	3248
1299	1957	3248
1300	2261	3264
1301	2341	3264
1302	2421	3264
1303	2501	3264
1304	2581	3264
1305	2661	3264
1306	2773	3264
1307	2885	3264
1308	2997	3264
1309	3109	3264
1310	3221	3264
1311	3285	3264
1312	3333	3264
1313	3397	3264
1314	3461	3264
1315	3525	3264
1316	3589	3264
1317	3637	3264
1318	3701	3264
1319	3765	3264
1320	3829	3264
1321	3893	3264
1322	3957	3264
1323	150	3280
1324	294	3296
1325	422	3296
1326	518	3312
1327	614	3328
1328	726	3344
1329	822	3360
1330	950	3360
1331	1030	3360
1332	1110	3360
1333	1190	3360
1334	1270	3360
1335	1350	3360
1336	1430	3360
1337	1510	3360
1338	1638	3360
1339	1734	3360
1340	1830	3360
1341	1926	3360
1342	2022	3360
1343	2118	3360
1344	2214	3360
1345	2310	3360
1346	2454	3360
1347	2598	3360
1348	2742	3360
1349	2806	3376
1350	2886	3376
1351	2966	3376
1352	3046	3376
1353	3126	3376
1354	3206	3376
1355	3286	3376
1356	3366	3376
1357	3430	3392
1358	3510	3392
1359	3590	3392
1360	3670	3392
1361	3750	3392
1362	3830	3392
1363	3910	3392
1364	3990	3392
1365	4054	3408
1366	39	3408
1367	119	3408
1368	199	3408
1369	279	3408
1370	359	3408
1371	439	3408
1372	519	3408
1373	615	3408
1374	711	3408
1375	807	3408
1376	903	3408
1377	999	3408
1378	1095	3408
1379	1191	3408
1380	1287	3408
1381	1367	3408
1382	1447	3408
1383	1527	3408
1384	1623	3408
1385	1719	3408
1386	1815	3408
1387	1911	3408
1388	2007	3408
1389	2103	3408
1390	2199	3408
1391	2295	3408
1392	2375	3408
1393	2455	3408
1394	2535	3408
1395	2631	3408
1396	2727	3408
1397	2823	3408
1398	2919	3408
1399	3015	3408
1400	3111	3408
1401	3207	3408
1402	3303	3408
1403	3383	3408
1404	3463	3408
1405	3543	3408
1406	3559	3408
1407	3575	3408
1408	3671	3408
1409	3687	3408
1410	3783	3408
1411	3895	3408
1412	3943	3408
1413	4023	3408
1414	4119	3408
1415	152	3408
1416	280	3408
1417	344	3408
1418	408	3408
1419	504	3408
1420	568	3408
1421	632	3408
1422	696	3408
1423	824	3408
1424	936	3408
1425	1016	3408
1426	1112	3408
1427	1192	3408
1428	1272	3408
1429	1352	3408
1430	1608	3408
1431	1864	3408
1432	2120	3408
1433	2200	3408
1434	2296	3408
1435	2344	3408
1436	2456	3408
1437	2568	3408
1438	2680	3408
1439	2808	3408
1440	2936	3408
1441	3032	3424
1442	3112	3424
1443	3160	3440
1444	3272	3440
1445	3384	3440
1446	3496	3440
1447	3608	3440
1448	3688	3440
1449	3736	3440
1450	3752	3440
1451	3832	3440
1452	3896	3456
1453	3960	3456
1454	4056	3456
1455	73	3456
1456	185	3456
1457	281	3456
1458	393	3456
1459	505	3456
1460	569	3456
1461	649	3456
1462	729	3456
1463	825	3456
1464	921	3456
1465	1033	3456
1466	1113	3456
1467	1177	3456
1468	1257	3456
1469	1337	3456
1470	1433	3456
1471	1529	3456
1472	1641	3456
1473	1721	3456
1474	1785	3456
1475	1817	3456
1476	1849	3456
1477	1881	3456
1478	1913	3456
1479	1977	3456
1480	2057	3456
1481	2089	3456
1482	2137	3456
1483	2169	3456
1484	2265	3456
1485	2313	3456
1486	2377	3456
1487	2393	3456
1488	2425	3456
1489	2441	3456
1490	2457	3456
1491	2473	3456
1492	2521	3456
1493	2569	3456
1494	2601	3456
1495	2633	3456
1496	2665	3456
1497	2697	3456
1498	2713	3456
1499	2809	3456
1500	2921	3456
1501	3033	3456
1502	3129	3456
1503	3241	3456
1504	3353	3456
1505	3417	3456
1506	3497	3456
1507	3577	3456
1508	3673	3456
1509	3769	3456
1510	3881	3456
1511	3961	3456
1512	4025	3456
1513	4105	3456
1514	90	3456
1515	186	3456
1516	282	3456
1517	394	3456
1518	474	3456
1519	522	3456
1520	538	3456
1521	554	3456
1522	602	3456
1523	618	3456
1524	634	3456
1525	682	3456
1526	714	3456
1527	746	3456
1528	826	3456
1529	890	3456
1530	970	3456
1531	1018	3456
1532	1114	3456
1533	1210	3456
1534	1306	3456
1535	1402	3456
1536	1418	3456
1537	1466	3456
1538	1514	3456
1539	1546	3456
1540	1578	3456
1541	1610	3456
1542	1642	3456
1543	1658	3456
1544	1754	3456
1545	1866	3456
1546	1978	3456
1547	2074	3456
1548	2186	3456
1549	2298	3456
1550	2346	3456
1551	2442	3456
1552	2538	3456
1553	2634	3456
1554	2730	3456
1555	2794	3456
1556	2874	3456
1557	2954	3456
1558	3050	3456
1559	3146	3456
1560	3258	3456
1561	3338	3456
1562	3402	3456
1563	3482	3456
1564	3562	3456
1565	3658	3456
1566	3754	3456
1567	3866	3456
1568	3946	3456
1569	3994	3456
1570	4010	3456
1571	4026	3456
1572	4042	3456
1573	4090	3456
1574	4106	3456
1575	4122	3456
1576	75	3456
1577	107	3456
1578	155	3456
1579	203	3456
1580	251	3456
1581	267	3456
1582	315	3456
1583	363	3456
1584	395	3456
1585	427	3456
1586	459	3456
1587	491	3456
1588	507	3456
1589	603	3456
1590	715	3456
1591	827	3456
1592	923	3456
1593	1035	3456
1594	1147	3456
1595	1211	3456
1596	1291	3456
1597	1371	3456
1598	1467	3456
1599	1563	3456
1600	1675	3456
1601	1755	3456
1602	1819	3456
1603	1899	3456
1604	1979	3456
1605	2075	3456
1606	2171	3456
1607	2283	3456
1608	2363	3456
1609	2443	3456
1610	2459	3456
1611	2491	3456
1612	2507	3456
1613	2523	3456
1614	2555	3456
1615	2571	3456
1616	2619	3456
1617	2683	3456
1618	2747	3456
1619	2811	3456
1620	2875	3456
1621	2939	3456
1622	3003	3456
1623	3019	3456
1624	3067	3456
1625	3195	3456
1626	3227	3456
1627	3339	3456
1628	3355	3456
1629	3371	3456
1630	3387	3456
1631	3419	3456
1632	3483	3456
1633	3547	3456
1634	3579	3456
1635	3611	3456
1636	3643	3456
1637	3675	3456
1638	3723	3456
1639	3787	3456
1640	3851	3456
1641	3915	3456
1642	3963	3456
1643	3995	3456
1644	4091	3456
1645	108	3456
1646	220	3456
1647	316	3456
1648	428	3456
1649	540	3456
1650	604	3456
1651	684	3456
1652	764	3456
1653	860	3456
1654	956	3456
1655	1068	3456
1656	1148	3456
1657	1212	3456
1658	1292	3456
1659	1372	3456
1660	1468	3456
1661	1564	3456
1662	1676	3456
1663	1756	3456
1664	1836	3456
1665	1852	3456
1666	1868	3456
1667	1884	3456
1668	1932	3456
1669	1980	3456
1670	2092	3456
1671	2204	3456
1672	2316	3456
1673	2428	3456
1674	2460	3456
1675	2540	3456
1676	2604	3456
1677	2636	3456
1678	2684	3456
1679	2844	3456
1680	2956	3456
1681	3068	3456
1682	3180	3456
1683	3292	3456
1684	3308	3456
1685	3324	3456
1686	3372	3456
1687	3420	3456
1688	3452	3456
1689	3484	3456
1690	3516	3456
1691	3548	3456
1692	3580	3456
1693	3676	3456
1694	3788	3456
1695	3900	3456
1696	3996	3456
1697	4108	3456
1698	125	3456
1699	189	3456
1700	269	3456
1701	349	3456
1702	445	3456
1703	541	3456
1704	653	3456
1705	733	3456
1706	797	3456
1707	877	3456
1708	957	3456
1709	1053	3456
1710	1149	3456
1711	1261	3456
1712	1341	3456
1713	1405	3456
1714	1421	3456
1715	1437	3456
1716	1453	3456
1717	1501	3456
1718	1517	3456
1719	1565	3456
1720	1613	3456
1721	1677	3456
1722	1757	3456
1723	1837	3456
1724	1917	3456
1725	1965	3456
1726	2077	3456
1727	2189	3456
1728	2301	3456
1729	2413	3456
1730	2461	3456
1731	2509	3456
1732	2525	3456
1733	2573	3456
1734	2653	3456
1735	2669	3456
1736	2717	3456
1737	2765	3456
1738	2797	3456
1739	2829	3456
1740	2861	3456
1741	2893	3456
1742	2909	3456
1743	2941	3456
1744	3037	3456
1745	3149	3456
1746	3261	3456
1747	3357	3456
1748	3469	3456
1749	3581	3456
1750	3629	3456
1751	3725	3456
1752	3821	3456
1753	3917	3456
1754	4013	3456
1755	4077	3456
1756	62	3456
1757	142	3456
1758	238	3456
1759	334	3456
1760	446	3456
1761	526	3456
1762	590	3456
1763	670	3456
1764	750	3456
1765	846	3456
1766	942	3456
1767	1054	3456
1768	1134	3456
1769	1182	3456
1770	1198	3456
1771	1214	3456
1772	1230	3456
1773	1278	3456
1774	1294	3456
1775	1310	3456
1776	1326	3456
1777	1374	3456
1778	1534	3456
1779	1646	3456
1780	1758	3456
1781	1870	3456
1782	1982	3456
1783	2286	3472
